ECM\Algoritmo,Beeman,GP,VelocityVerlet
1.0E-6,7.547490125519151E-13,2.5695298876177858E-12,1.0892445749393248E-10
1.0E-6
Analytic,Beeman,Gear Predictor,VelocityVerlet
0.36141127661437095,0.36141210078896874,0.3614130244783363,0.36140372126529796
0.36178494764002195,0.36178576997243933,0.36178669251104584,0.36177736966827934
0.3621580484892479,0.3621588689784373,0.36215979036526513,0.36215044790581846
0.36253057871053396,0.36253139735545087,0.3625323175894838,0.36252295552643427
0.3629025378532437,0.36290335465284645,0.3629042737330708,0.36289489207952536
0.3632739254676222,0.3632747404208713,0.36327565834627534,0.36326625711537125
0.3636447411047949,0.363645554210654,0.36364647098022745,0.3636370501851316
0.3640149843167681,0.3640157955742034,0.3640167111869377,0.36400727084084733
0.3643846546564301,0.36438546406441025,0.36438637851929934,0.3643769186354412
0.3647537516775512,0.36475455923504757,0.36475547253108764,0.3647459931227176
0.36512227493478444,0.36512308064077115,0.3651239927769577,0.36511449385736344
0.3654902239836667,0.3654910278371204,0.3654919388124534,0.36548242039495055
0.3658575983806169,0.3658584003805173,0.3658593101939995,0.3658497722919327
0.3662243976829397,0.3662251978282691,0.36622610647890325,0.36621654910564855
0.3665906214488242,0.36659141973856785,0.36659232722535906,0.3665827503943214
0.3669562692373453,0.3669570656704898,0.3669579719924452,0.36694837571705996
0.3673213406084617,0.3673221351839979,0.36732304034012675,0.367313424633858
0.3676858351230203,0.3676866278399414,0.3676875318292543,0.36767789670559625
0.36804975234275406,0.36805054320005576,0.3680514460215656,0.3680417914940419
0.36841309183028326,0.36841388082696436,0.3684147824796851,0.3684051085618494
0.3687758531491159,0.3687766402841773,0.3687775407671263,0.36876784747256064
0.36913803586364813,0.3691388211360935,0.36913972044828913,0.3691300077906067
0.36949963953916515,0.3695004229480006,0.36950132108846345,0.36949158908130625
0.36986066374184157,0.36986144528607584,0.3698623422538279,0.36985259091086764
0.37022110803874025,0.370221887717386,0.37022278351145166,0.37021301284638897
0.370580971997816,0.3705817498098879,0.3705826444292932,0.37057285445585847
0.3709402551879137,0.37094103113242893,0.3709419245762018,0.37093211530815545
0.3712989571787694,0.37129973125474786,0.3713006235219187,0.37129079497305023
0.37165707754101096,0.37165784974747534,0.3716587408370759,0.37164889302120385
0.3720146158461582,0.37201538618213414,0.37201627609319826,0.3720064090241712
0.3723715716666239,0.37237234013113907,0.37237322886270313,0.3723633425543981
0.37272794457571357,0.3727287111677992,0.37272959871890027,0.37271969318522513
0.3730837341476268,0.373084498866316,0.3730853852359943,0.3730754604908848
0.3734389399574575,0.37343970280178657,0.3734405879890828,0.37343064404650445
0.3737935615811928,0.37379432255020095,0.3737952065541592,0.37378524342810693
0.37414759859571617,0.37414835768844495,0.374149240508111,0.3741392582126091
0.37450105057880684,0.37450180779430037,0.37450268942872145,0.3744926879778233
0.37485391710913857,0.3748546724464442,0.3748555528946697,0.37484553230245765
0.37520619776628283,0.37520695122445075,0.37520783048553147,0.3751977907661176
0.37555789213070784,0.3755586437087903,0.3755595217817796,0.37554946294930497
0.3759089997837791,0.3759097494808321,0.37591062636478423,0.37590054843341947
0.37625952030776016,0.3762602681228409,0.37626114381681375,0.3762510468007579
0.37660945328581275,0.3766101992179821,0.37661107372103414,0.37660095763451595
0.3769587983019981,0.3769595423503191,0.37696041566151145,0.3769502805187881
0.377307554941275,0.37730829710481406,0.37730916922320984,0.37729901503856866
0.3776557227895038,0.37765646306733014,0.3776573339919939,0.37764716077975025
0.37800330143344435,0.3780040398246297,0.37800490955462784,0.3779947173291266
0.37835029046075735,0.378351026964376,0.37835189549877746,0.37834168427439235
0.3786966894600046,0.3786974240751336,0.378698291413009,0.378688061204143
0.3790424980206495,0.3790432307463683,0.3790440968867903,0.3790338477078755
0.37938771573305746,0.3793884465684486,0.37938931151049166,0.3793790433759888
0.37973234218849644,0.37973307113264576,0.3797339348753858,0.379723647799785
0.3800763769791375,0.3800771040311328,0.38007796657364823,0.38006766057146857
0.38041981969805544,0.38042054485698673,0.38042140619835807,0.3804110812841464
0.3807626699392276,0.38076339320418906,0.38076425334349856,0.38075390953183147
0.3811049272975371,0.3811056486676246,0.38110650760395665,0.3810961449094394
0.38144659136877124,0.3814473108430841,0.3814481685755244,0.3814377870127909
0.38178766174962275,0.38178837932726245,0.3817892358548993,0.3817788354386136
0.3821281380376905,0.3821288537177608,0.3821297090396842,0.38211928978453774
0.38246801983147777,0.38246873361308703,0.3824695877283885,0.38245914964910155
0.3828073067303962,0.3828080186126536,0.382808871520428,0.38279841463174935
0.3831459983347638,0.3831467083167827,0.3831475600161248,0.38313708433283294
0.3834840942458058,0.38348480232670173,0.3834856528167097,0.3834751583536108
0.38382159406565647,0.3838223002445469,0.38382314952432056,0.38381263629624995
0.38415849739735614,0.3841592016733623,0.38416004974200363,0.3841495177638256
0.38449480384485607,0.3844955062171019,0.38449635307371405,0.38448580236032165
0.3848305130130157,0.3848312134806274,0.38483205912431623,0.38482148969063074
0.38516562450760444,0.38516632306971116,0.3851671674995844,0.38515657936055553
0.3855001379353017,0.38550083459103557,0.38550167780620265,0.38549107097680857
0.3858340529036973,0.3858347476521931,0.3858355896517652,0.38582496414701317
0.3861673690212922,0.386168061861687,0.38616890264477766,0.38615825847970364
0.3865000858974984,0.38650077682893286,0.38650161639465713,0.3864909535843253
0.38683220314264,0.38683289216425704,0.3868337305117334,0.38682304907123705
0.38716372036795366,0.3871644074788982,0.38716524460724583,0.3871545445517048
0.38749463718558724,0.38749532238500883,0.3874961582933479,0.3874854396379116
0.38782495320860316,0.38782563649565244,0.3878264711831068,0.38781573394295316
0.3881546680509768,0.38815534942480784,0.388156182890503,0.38814542708083816
0.3884837813275975,0.3884844607873671,0.3884852930304299,0.38847451866648897
0.3888122926542688,0.3888129701991364,0.38881380121869585,0.38880300831574194
0.3891402016477092,0.38914087727683716,0.3891417070720244,0.38913089564534853
0.38946750792555274,0.38946818163810554,0.3894690102080536,0.3894581802729752
0.38979421110634754,0.389794882901494,0.38979571024533716,0.3897848618172047
0.39012031080955917,0.3901209806864694,0.3901218068033453,0.3901109398975345
0.3904458066555692,0.3904464746134165,0.3904472995024642,0.39043641413437946
0.39077069826567656,0.3907713643036368,0.39077218796399676,0.39076128414907074
0.3910949852620958,0.39109564937934815,0.3910964718101635,0.39108554956385727
0.3914186672679606,0.3914193294636866,0.39142015066410224,0.3914092100019047
0.3917417439073222,0.3917424041807063,0.3917432241498689,0.39173226508729736
0.39206421480515036,0.3920648731553797,0.39206569189243823,0.39205471444503787
0.3923860795873337,0.3923867360135986,0.3923875535177034,0.3923765577010478
0.3927073378806799,0.39270799238217274,0.3927088086524771,0.39269779448216696
0.3930279893129166,0.39302864188883346,0.3930294569244913,0.3930184244161564
0.3933480335126913,0.3933486841622301,0.3933494979623985,0.393338447131697
0.39366747010957204,0.3936681188319343,0.3936689313957715,0.3936578622583889
0.39398629873404806,0.3939869455284367,0.39398775685510395,0.39397666942675336
0.39430451901752867,0.39430516388315096,0.39430597397181044,0.39429486826823346
0.3946221305923461,0.3946227735284114,0.3946235823782279,0.3946124584151941
0.3949391330917539,0.39493977409747477,0.39494058170761465,0.3949294395009212
0.3952555261499287,0.39525616522451956,0.39525697159415146,0.39524581115962404
0.3955713094019692,0.395571946544648,0.3955727516729425,0.39556157302643424
0.3958864824838981,0.39588711769388535,0.3958879215800153,0.39587672473740637
0.3962010450326609,0.3962016783091801,0.3962024809523193,0.3961912659295193
0.39651499668612816,0.39651562802840473,0.39651642942772986,0.3965051962406753
0.3968283370830932,0.3968289664903565,0.3968297666450462,0.396818515309701
0.3971410658632752,0.39714169333475724,0.3971424922439919,0.3971312227763481
0.39745318266731877,0.397453808202254,0.39745460586521536,0.3974433182812935
0.39776468713679314,0.397765310734419,0.39776610715029165,0.3977548014661393
0.3980755789141942,0.3980762005737508,0.39807699574172073,0.3980656719734132
0.3983858576429437,0.3983864773636737,0.3983872712829296,0.3983759294465695
0.398695522967391,0.398696140748539,0.39869693341827117,0.39868557352998935
0.39900457453280985,0.39900519037362553,0.3990059817930262,0.39899460386898045
0.3993130119854042,0.3993136258851383,0.39931441605340245,0.39930302010977814
0.39962083497230466,0.3996214469302116,0.399622235846535,0.399610821899546
0.39992804314157016,0.399928653156907,0.3999294408204877,0.3999180088863747
0.400234636142188,0.4002352442142142,0.40023603062425267,0.400224580719284
0.4005406136240747,0.40054121975205276,0.4005420049077514,0.4005305370482224
0.40084597523807564,0.4008465794212707,0.4008473633218337,0.40083587752406774
0.4011507206359661,0.4011513228736461,0.40115210551827973,0.40114060179862754
0.4014548494704511,0.40145544976188713,0.40145623114979934,0.4014447095246394
0.40175836139516624,0.4017589597396317,0.401759739870033,0.4017482003557709
0.4020612560646778,0.40206185246144927,0.4020626313335518,0.40205107394662015
0.402363533134483,0.40236412758283985,0.40236490519585766,0.4023533299527168
0.4026651922610106,0.40266578476023485,0.40266656111338395,0.4026549680305218
0.40296623310162116,0.40296682365099756,0.4029675987434961,0.4029559878374275
0.4032666553146077,0.4032672439134235,0.40326801774449145,0.4032563890317592
0.4035664585591947,0.4035670452067407,0.4035678177756004,0.4035561712727736
0.4038656424955404,0.40386622719111,0.4038669984969855,0.40385533422066044
0.40416420678473636,0.40416478952762547,0.4041655595697431,0.4041538775365439
0.40446215108880695,0.40446273187831444,0.40446350065590236,0.40445180088248006
0.4047594750707117,0.4047600539061392,0.40476082141842756,0.4047491039214602
0.4050561783943425,0.40505675527499513,0.40505752152121544,0.4050457863174086
0.4053522607245279,0.4053528356497117,0.4053536006290991,0.40534184773518506
0.4056477217270294,0.4056482946960523,0.4056490584078443,0.40563728784058295
0.40594256106854537,0.40594313208072147,0.405943894524156,0.4059321063003338
0.40623677841670924,0.40623734747135676,0.40623810864567195,0.40622630278210176
0.4065303734400904,0.4065309405365272,0.4065317004409658,0.40651987695448843
0.4068233458081945,0.40682391094574233,0.4068246695795482,0.4068128284870314
0.4071156951914642,0.4071162583694475,0.4071170157318661,0.4071051570502045
0.40740742126127855,0.4074079824790237,0.4074087385693042,0.4073968623154187
0.4076985236899544,0.40769908294679175,0.407699837764184,0.407687943955023
0.4079890021507463,0.4079895594460083,0.4079903129897642,0.40797840164230337
0.4082788563178463,0.40827941165086856,0.4082801639202423,0.40826823505148346
0.40856808586638527,0.40856863923650644,0.408569390230754,0.4085574438577259
0.4088566904724325,0.40885724187899325,0.4088579915973733,0.40884602773713186
0.4091446698129963,0.4091452192553409,0.4091459676971131,0.40913398636674053
0.4094320235660248,0.4094325710434997,0.409433318207926,0.40942131942453186
0.40971875141040437,0.4097192969223594,0.40972004280870444,0.4097080265894242
0.4100048530259627,0.41000539657175017,0.41000614117928014,0.40999410754127674
0.4102903280934672,0.4102908696724429,0.41029161300042516,0.4102795619608884
0.4105751762946265,0.41057571590614766,0.4105764579538533,0.41056438952999874
0.41085939731208887,0.4108599349555168,0.4108606757222176,0.4108485899312882
0.41114299082944494,0.4111435265041432,0.41114426598911374,0.4111321628483786
0.41142595653122654,0.41142649023656197,0.41142722843907803,0.4114151079658328
0.411708294102908,0.4117088258382496,0.41170956275758935,0.41169742496915673
0.4119900032309042,0.4119905329956242,0.41199126863106855,0.4119791135447971
0.4122710836025741,0.41227161139604795,0.4122723457468787,0.41226017338014376
0.41255153490621893,0.4125520607278246,0.41255279379332593,0.41254060416352917
0.41283135683108313,0.41283188068020116,0.4128326124596595,0.4128204055842291
0.41311054906735445,0.4131110709433687,0.41311180143607223,0.41309957733246294
0.4133891113061645,0.4133896312084611,0.4133903604137001,0.413378119099393
0.4136670432395889,0.4136675611675572,0.4136682890846236,0.41365603057712685
0.41394434456064766,0.4139448605136794,0.4139455871418681,0.4139333114587148
0.4142210149633054,0.41422152894079584,0.4142222542794025,0.41420996143815336
0.4144970541424717,0.4144975661438185,0.4144982901921416,0.41448598021038263
0.41477246179400146,0.4147729718186052,0.4147736945759453,0.4147613674712892
0.4150472376146951,0.41504774566195907,0.4150484671276189,0.4150361229177041
0.4153213813022989,0.41532188737162934,0.41532260754491335,0.4153102462474051
0.41559489255550586,0.4155953966463112,0.4155961155265254,0.41558373715911606
0.4158677710739539,0.4158682731856465,0.41586899077209977,0.41585659535250596
0.4161400165582295,0.4161405166902236,0.4161412329822263,0.416128820528192
0.4164116287098647,0.4164121268615784,0.4164128418584432,0.41640041238773734
0.4166826072313398,0.41668310340219356,0.41668381710323465,0.4166713706336531
0.4169529518260826,0.41695344601549983,0.4169541584200332,0.4169416949693987
0.41722266219846843,0.41722315440587543,0.4172238655132198,0.4172113850993798
0.4174917380538217,0.41749222827864674,0.4174929380881229,0.41748044072895124
0.4177601790984136,0.41776066734008904,0.4177613758510197,0.4177488615644164
0.4180279850394657,0.4180284712974266,0.4180291785091357,0.41801664731302635
0.418295155585148,0.41829563985883156,0.4182963457706464,0.4182837976829823
0.4185616904445799,0.41856217273342616,0.4185628773446752,0.4185503123834346
0.41882758932783043,0.4188280696312826,0.41882877294129656,0.41881619112448276
0.41909285194591833,0.41909333026342255,0.41909403227153424,0.4190814336171765
0.4193574780108128,0.4193579543418176,0.419358655047362,0.41934603957351585
0.4196214672354332,0.4196219415793906,0.4196226409817041,0.4196100087064504
0.41988481933364985,0.41988529169001465,0.4198859897884358,0.41987334072988103
0.4201475340202839,0.4201480043885132,0.420148701182383,0.4201360353586597
0.42040961101110774,0.4204100793906618,0.4204107748793231,0.42039809230858927
0.4206710500228454,0.4206715164131872,0.42067221059598503,0.42065951129642465
0.42093185077317263,0.4209323151737684,0.4209330080500493,0.4209202920398722
0.42119201298071735,0.421192475391036,0.42119316696014875,0.42118043425758944
0.42145153636506044,0.42145199678457274,0.4214526870458683,0.4214399376691875
0.4217104206467331,0.4217108790749139,0.42171156802774623,0.42169880199523024
0.4219686655472218,0.42196912198354913,0.42196980962727115,0.4219570269572318
0.42222627078896524,0.42222672523291915,0.4222274115668894,0.4222146122776641
0.42248323609535565,0.42248368854641916,0.4224843735699963,0.42247155767994793
0.4227395611907387,0.42274001164839775,0.42274069536094294,0.42272786288846004
0.42299524580041403,0.4229956942641574,0.42299637666503354,0.42298352762853014
0.42325028965063605,0.42325073611995506,0.42325141720852716,0.42323855162644247
0.423504692468612,0.4235051369430015,0.4235058167186372,0.4234929346094352
0.42375845398250533,0.4237588964614624,0.4237595749235306,0.4237466763057019
0.4240115739214338,0.4240120144044586,0.4240126915523307,0.42399977644439024
0.4242640520154703,0.42426449050206627,0.42426516633511535,0.4242522347556037
0.4245158879956433,0.42451632448531645,0.42451699900291795,0.4245040509704004
0.4247670815939369,0.42476751608619606,0.4247681892877269,0.42475522482079464
0.42501763254329095,0.4250180650376478,0.4250187369224874,0.42500575603975704
0.4252675405776017,0.4252679710735708,0.42526864164110023,0.42525564436121344
0.42551680543172143,0.4255172339288203,0.4255179031784232,0.4255048895200461
0.4257654268414596,0.4257658533392085,0.4257665212702701,0.4257534912520943
0.426013404543582,0.42601382904150387,0.42601449565341204,0.4260014492941544
0.42626073827581196,0.4262611607734325,0.4262618260655769,0.42624876338397966
0.4265074277768298,0.4265078482736779,0.4265085122454499,0.42649543326027983
0.42675347278627446,0.4267538912818816,0.4267545539326746,0.42674145866272395
0.4269988730447404,0.42699928953864125,0.42699995086785125,0.4269868393319366
0.4272436282937822,0.42724404278551437,0.4272447027925389,0.4272315750095023
0.4274877382759123,0.4274881507650162,0.427488809449255,0.42747566543796345
0.4277312027346015,0.4277316132206201,0.42773227058147484,0.42771911036082
0.4279740214142793,0.4279744298967586,0.4279750859336332,0.42796190952253227
0.42821619406033434,0.4282166005388234,0.42821725525112325,0.42820406266851746
0.42845772041911423,0.42845812489316476,0.42845877828029794,0.4284455695451539
0.42869860023792666,0.42869900270709327,0.4286996547684691,0.42868642989977823
0.4289388332650376,0.42893923372887865,0.42893988446390857,0.42892664348068665
0.42917841924967426,0.42917881770774685,0.42917946711584803,0.42916621003713634
0.42941735794202346,0.4294177543938939,0.42941840247447893,0.42940512931934266
0.42965564909323234,0.4296560435384664,0.4296566902909539,0.42964340107848303
0.4298932924554085,0.4298936848935744,0.4298943303173854,0.4298810250666943
0.4301302877816206,0.4301306782122908,0.43013132230684675,0.4301180010370749
0.4303666348258979,0.4303670232486469,0.4303676660133719,0.43035432874368384
0.430602333343231,0.4306027197576361,0.43060336119195664,0.43059000794154106
0.430837383089572,0.43083776749521424,0.43083840759855796,0.43082503838662783
0.4310717838218345,0.4310721662182969,0.43107280499009437,0.4310594198358874
0.4313055352978939,0.43130591568476273,0.43130655312444643,0.4312931520472243
0.4315386372765885,0.43153901565345204,0.4315396517604561,0.43152623477950547
0.4317710895177165,0.4317714658841675,0.431772100657928,0.4317586677925603
0.4320028917820407,0.43200326613767387,0.4320038995776297,0.4319904508471802
0.432234043831286,0.4322344161756989,0.4322350482812906,0.4322215837051189
0.43246454542813995,0.43246491576093327,0.43246554653160346,0.4324520661290936
0.4326943963362533,0.4326947646570305,0.43269539409222346,0.4326818978827841
0.43292359632024013,0.43292396262860733,0.4329245907277695,0.4329110787308337
0.43315214514567757,0.43315250944124417,0.4331531362038245,0.43313960843884886
0.4333800425791069,0.433380404861485,0.4333810302869336,0.43336748677339987
0.4336072883880328,0.43360764865683754,0.43360827274460745,0.4335947135020205
0.43383388234092474,0.43383424059577297,0.4338348633453192,0.43382128839320905
0.434059824207215,0.434060180447728,0.4340608018585071,0.4340472112164277
0.43428511375730167,0.43428546798310297,0.4342860880545737,0.434272481742103
0.4345097507625468,0.4345101029732629,0.4345107217048862,0.4344970997416261
0.43473373499527734,0.43473408519053786,0.4347347025817767,0.4347210649873529
0.4349570662287855,0.43495741440822205,0.4349580304585419,0.4349443772526045
0.4351797442373281,0.43518009040057576,0.43518070510944357,0.435167036311667
0.4354017687961279,0.4354021129428251,0.4354027263097097,0.4353890419397913
0.4356231396813729,0.43562348181116034,0.43562409383553335,0.43561039391319506
0.43584385667021674,0.4358441967827384,0.4358448074640745,0.43583109200906195
0.43606391954077994,0.43606425763568146,0.43606486697345376,0.43605113600553735
0.43628332807214687,0.43628366414907843,0.43628427214276383,0.4362705256817373
0.4365020820443701,0.43650241610298396,0.4365030227520621,0.4364892608177426
0.4367201812384682,0.4367205132784197,0.43672111858237206,0.43670734119460114
0.4369376254364261,0.4369379554573733,0.43693855941568316,0.4369247665943256
0.43715441442119585,0.43715474242279967,0.4371553450349527,0.43714153679989715
0.43737054797669606,0.43737087395862,0.43737147522410413,0.43735765159526274
0.43758602588781287,0.4375863498497236,0.4375869497680286,0.4375731107653372
0.43780084794039936,0.4378011698819669,0.4378017684525838,0.4377879140960028
0.43801501392127623,0.43801533384217317,0.43801593106459547,0.4380020613741083
0.4382285236182319,0.4382288415181335,0.4382294373918574,0.43821555238747023
0.4384413768200223,0.43844169269860694,0.43844228722312995,0.4384283869248735
0.4386535733163721,0.4386538871733206,0.4386544803481425,0.4386405647760708
0.43886511289797264,0.43886542473296936,0.4388660165575918,0.4388520857317832
0.4390759953564847,0.4390763051692166,0.4390768956431436,0.43906294958369835
0.4392862204845374,0.4392865282746942,0.4392871173974318,0.43927315612447415
0.43949578807572814,0.43949609384300253,0.4394966816140586,0.4394827051477366
0.4397046979246232,0.43970500166871074,0.4397055880875955,0.4396915964480799
0.4399129498267577,0.43991325154735694,0.4399138366135825,0.43989982982106823
0.440120543578636,0.4401208432754483,0.4401214269885288,0.4401074050632334
0.4403274789777321,0.4403277766504609,0.44032835900991263,0.44031432197207737
0.4405337558224877,0.44053405147084124,0.4405346324761818,0.44052058034607117
0.4407393739123156,0.4407396675360038,0.440740247186754,0.44072617998465513
0.440944333047598,0.44094462464633394,0.44094520294201556,0.4409311206882397
0.4411486330296866,0.4411489226031855,0.4411494995433238,0.4411354022582048
0.4413522736609032,0.441352561208884,0.44135313679300514,0.4413390244969
0.4415552547445397,0.44155554026672383,0.4415561144943563,0.4415419872076453
0.44175757608485816,0.44175785958097036,0.44175843245164453,0.44174429019473116
0.4419592374870912,0.44195951895685864,0.4419600904701073,0.44194593326341747
0.44216023875744176,0.4421605182005945,0.4421610883559526,0.44214691621993557
0.44236057970308357,0.4423608571193548,0.44236142591635885,0.4423472388714872
0.4425602601321611,0.4425605355212866,0.44256110295947587,0.4425469010262446
0.4427592798537898,0.4427595532155084,0.44276011929442355,0.44274590249335094
0.4429576386780565,0.4429579100121101,0.442958474731293,0.44294424308292046
0.4431553364160181,0.4431556057221516,0.4431561690811477,0.44314192260603913
0.44335237287970414,0.4433526401576649,0.4433532021560215,0.4433389408747635
0.443548747882115,0.4435490131316537,0.44354957376891924,0.4435352977021217
0.4437444612372227,0.4437447244580929,0.4437452837338188,0.4437309929021134
0.4439395127599711,0.4439397739519288,0.44394033186566817,0.4439260262897104
0.4441339022662759,0.4441341614290805,0.444134717980388,0.4441203976808561
0.4443276295730249,0.4443278867064378,0.4443284418948713,0.444314106892465
0.4445206944980774,0.44452094960186367,0.4445215034269824,0.44450715374242494
0.4447130968602652,0.4447133499341929,0.444713902395558,0.44469953804959506
0.4449048364793928,0.4449050875232322,0.44490563862040733,0.4448912596338073
0.4450959131762366,0.4450961621897614,0.44509671192231187,0.4450823183158657
0.44528632677254615,0.44528657375553315,0.44528712212302607,0.4452727139175472
0.44547607709104325,0.4454763220432716,0.44547686904527717,0.44546244626160103
0.4456651639554226,0.44566540687667444,0.4456659525127642,0.44565151517174934
0.4458535871903518,0.445853828080412,0.4458543723501596,0.44583992047268706
0.4460413466214716,0.44604158548012846,0.44604212838310947,0.44602766199008226
0.44622844207539564,0.44622867890244017,0.44622922043823243,0.44621473955057583
0.44641487337971103,0.4464151081749367,0.4464156483431202,0.4464011529817821
0.4466006403629782,0.44660087312618196,0.44660141192633773,0.44658690211228896
0.4467857428547307,0.44678597358571176,0.44678651101742495,0.44677198677165725
0.4469701806854762,0.4469704093840375,0.4469709454468931,0.44695640679042165
0.44715395368669586,0.44715418035264165,0.4471547150462286,0.4471401620000898
0.44733706169084386,0.4473372863239824,0.4473378196478938,0.44732325223314606
0.4475195045313492,0.44751972713149174,0.4475202590853224,0.4475056773230419
0.4477012820426144,0.4477015026095755,0.4477020331929194,0.44768743710421005
0.44788239406001623,0.4478826125936131,0.44788314180606636,0.4478685314120531
0.4480628404199057,0.4480630569199576,0.4480635847611187,0.448048960082949
0.44824262095960743,0.44824283542593746,0.4482433618954066,0.4482287229542501
0.44842173551742104,0.4484219479498549,0.4484224730472343,0.4484078198642828
0.44860018393262063,0.4486003943309865,0.44860091805588076,0.4485862506523473
0.4487779660454541,0.44877817440958356,0.44877869676159926,0.44876401515871944
0.4489550816971446,0.4489552880268719,0.4489558090056174,0.4489411132246485
0.44913153072988976,0.44913173502505216,0.44913225463013823,0.44911754469235954
0.4493073129868622,0.4493075152472996,0.4493080334783392,0.4492933094050513
0.4494824283122092,0.44948262853776466,0.44948314539437245,0.4494684072068982
0.449656876551053,0.4496570747415725,0.4496575902233652,0.44964283794304893
0.44983065754949103,0.4498308537048231,0.4498313678114198,0.44981660145962776
0.4500037711545956,0.450003965274592,0.45000447800561344,0.449989697603734
0.4501762172144144,0.4501764092989297,0.45017692065399884,0.45016212622344143
0.4503479955779704,0.4503481856268619,0.4503486956056038,0.4503338871677996
0.45051910609526175,0.45051929410838987,0.4505198027104316,0.45050498028683394
0.4506895486172622,0.4506897345944901,0.4506902418194606,0.450675405431544
0.45085932299592096,0.4508595069371148,0.4508600127846456,0.45084516245390555
0.451028429084163,0.4510286109891913,0.45102911545891594,0.45101425120686994
0.4511968667358883,0.45119704660462323,0.45119754969617654,0.45118267154436426
0.451364635805973,0.45136481363828934,0.45136531535130897,0.45135042332129044
0.45153173615026926,0.4515319119460445,0.4515324122801701,0.45151750639352733
0.4516981676256049,0.45169834138471937,0.45169884033959234,0.45168392061792845
0.4518639300897831,0.45186410181212044,0.4518645993873842,0.4518496658523241
0.4520290234015837,0.4520291930870307,0.4520296892823308,0.45201474195551994
0.45219344742076273,0.45219361506920824,0.4521941098841922,0.45217914878729804
0.4523572020080513,0.4523573676193874,0.4523578610537052,0.45234288620841634
0.45252028702515756,0.4525204505992793,0.45252094265258264,0.4525059540806088
0.4526827023347657,0.452682863871571,0.4526833545435138,0.4526683522665857
0.4528444478005361,0.452844607299926,0.4528450965901636,0.45283008063003377
0.4530055232871055,0.45300568074898356,0.45300616865717414,0.4529911390356156
0.45316592866008704,0.45316608408435977,0.45316657061016324,0.4531515273489703
0.4533256637860702,0.4533258171726471,0.45332630231572585,0.45331124543671364
0.4534847285326209,0.4534848798814145,0.4534853636414322,0.4534702931664375
0.45364312276828195,0.4536432720792075,0.4536437544558304,0.45362867040671034
0.45380084636257223,0.45380099363554766,0.453801474628444,0.4537863770270768
0.45395789918598767,0.4539580444209342,0.4539585240297742,0.45394341289805923
0.4541142811100007,0.4541144243068423,0.45411490253129866,0.4540997778911554
0.4542699920070603,0.45427013316572407,0.4542706100054708,0.454255471878841
0.4544250317505926,0.45442517087100776,0.4544256463257214,0.4544104947345669
0.4545794002150006,0.4545795372970996,0.45458001136645865,0.454564846332762
0.4547330972756632,0.4547332323193819,0.45473370500306687,0.45471852654883105
0.45488612280893737,0.45488625581421405,0.45488672711190736,0.454871535259157
0.4550384766921561,0.455038607658932,0.455039077570319,0.45502387234109865
0.4551901588036298,0.4551902877318491,0.4551907562566158,0.4551755376729915
0.455341169022646,0.45534129591225586,0.45534176305009116,0.455326531134149
0.4554915072294688,0.45549163208041915,0.45549209783101385,0.45547685260486037
0.45564117330534004,0.45564129611758347,0.45564176048063015,0.45562650196639326
0.4557901671324775,0.45579028790597,0.45579075088116394,0.45577547910099103
0.4559384885940772,0.4559386073287775,0.45593906891581537,0.455923783891875
0.45608613757431155,0.45608625427018123,0.45608671446876187,0.45607141622324365
0.45623311395833077,0.45623322861533405,0.4562336874251588,0.4562183759802712
0.4563794176322618,0.4563795302503661,0.4563799876711381,0.45636466304911083
0.45652504848320885,0.45652515906238456,0.4565256150938088,0.4565102773168928
0.4566700063992536,0.45667011493947296,0.45667056958125907,0.45665521867172126
0.45681429126945455,0.45681439777069427,0.4568148510225491,0.45679948700268314
0.45695790298384803,0.456958007446087,0.4569584593077217,0.4569430821998388
0.4571008414334472,0.45710094385666694,0.4571013943277956,0.4570860041542264
0.45724310651024275,0.4572432068944277,0.45724365597476596,0.4572282527578619
0.45738469810720267,0.4573847964523408,0.45738524414160553,0.4573698279037383
0.4575256161182722,0.457525712424354,0.4575261587222649,0.4575107294858262
0.45766586043837404,0.45766595470539245,0.4576663996116715,0.4576509573990731
0.4578054309634086,0.4578055231913597,0.4578059667057302,0.45779051153940414
0.4579443275902523,0.4579444177791355,0.4579448599013233,0.4579293918037216
0.4580825502167604,0.4580826383665776,0.4580830790963104,0.4580675980899052
0.45822009874176495,0.4582201848525209,0.4582206241895284,0.4582051302968118
0.45835697306507545,0.4583570571367782,0.45835749508079227,0.45834198832427614
0.45849317308747894,0.45849325512013894,0.45849369167089354,0.4584781720731096
0.4586286987107396,0.4586287787043705,0.45862921386160166,0.45861368144510123
0.45876354983759926,0.4587636277922173,0.4587640615556627,0.45874851634301783
0.45889772637177667,0.4588978022874011,0.45889823465680113,0.4588826766706032
0.4590312282179684,0.45903130209462173,0.4590317330697181,0.45901616233257786
0.4591640552818483,0.4591641271195558,0.45916455670009293,0.45914897323464077
0.4592962074700675,0.45929627726885686,0.45929670545458134,0.4592811092834679
0.4594276846902548,0.4594277524501569,0.4594281792408169,0.45941257038671235
0.459558486851016,0.45955855257206446,0.4595589779674102,0.4595433564530046
0.45968861386193455,0.45968867754416587,0.4596891015439494,0.4596734673919524
0.4598180656335709,0.4598181272770248,0.4598185498810008,0.4598029031141412
0.4599468420774632,0.45994690168218216,0.4599473228901071,0.45993166353113324
